1,2.0,1.0,0.0305328369140625,1.0,1.0,1.0,2.0,2.0,1.0
2,1.0,1.0,0.2797393798828125,2.0,1.0,2.0,3.0,1.0,1.0
3,1.0,2.0,0.2707366943359375,1.0,2.0,1.0,2.0,2.0,1.0
4,2.0,2.0,0.3453216552734375,1.0,2.0,1.0,1.0,2.0,1.0
5,1.0,2.0,0.6046295166015625,1.0,1.0,2.0,3.0,2.0,1.0
6,2.0,1.0,0.6451568603515625,2.0,1.0,2.0,1.0,2.0,1.0
7,2.0,2.0,0.9761505126953125,2.0,1.0,2.0,1.0,1.0,1.0
8,2.0,2.0,0.4764556884765625,2.0,2.0,1.0,3.0,2.0,1.0
9,2.0,1.0,0.8784942626953125,2.0,2.0,2.0,3.0,2.0,1.0
10,1.0,1.0,0.6631011962890625,2.0,1.0,2.0,1.0,2.0,1.0
11,2.0,1.0,0.0215606689453125,2.0,1.0,1.0,1.0,1.0,1.0
12,2.0,1.0,0.1130218505859375,2.0,2.0,2.0,2.0,2.0,1.0
13,1.0,1.0,0.1857147216796875,2.0,2.0,2.0,3.0,2.0,1.0
14,2.0,1.0,0.5347137451171875,2.0,1.0,2.0,1.0,2.0,1.0
15,1.0,2.0,0.2431182861328125,2.0,2.0,2.0,3.0,1.0,1.0
16,1.0,2.0,0.4549102783203125,2.0,1.0,2.0,1.0,2.0,1.0
17,1.0,2.0,0.1005096435546875,2.0,2.0,2.0,2.0,1.0,1.0
18,2.0,2.0,0.8254547119140625,2.0,1.0,2.0,1.0,2.0,1.0
19,2.0,1.0,0.8183746337890625,1.0,2.0,2.0,2.0,1.0,1.0
20,1.0,2.0,0.4894866943359375,2.0,2.0,1.0,2.0,2.0,1.0
