Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,180,506.675779104,0,2000.0,-1,506.675779104,0.0,2,0.0,0,506.675779104,UNSAT,,506.93,
2,1,61,539.349803925,0,2000.0,-1,539.349803925,0.0,1,0.0,1,1046.025583029,SAT,,539.425,
3,2,180,1803.19842601,0,659.6811128671944,-1,1803.19842601,0.0,2,0.0,1,2849.224009039,UNSAT,,1803.295,
4,1,214,31.7052309513,0,2000.0,-1,31.7052309513,0.0,1,0.0,1,2880.9292399903,SAT,,31.733,
5,3,61,1802.26451612,0,702.1573451239348,-1,1802.26451612,0.0,1,0.0,1,4683.1937561103005,SAT,,1802.318,
6,1,196,1803.34558797,0,2000.0,-1,1803.34558797,0.0,1,0.0,2,6486.5393440803,SAT,,1803.455,
7,4,61,1802.42527485,0,702.1573451239348,-1,1802.42527485,0.0,1,0.0,2,8288.9646189303,SAT,,1802.465,
8,1,246,1804.23422313,0,2000.0,-1,1804.23422313,0.0,1,0.0,2,10093.198842060301,SAT,,1804.514,
9,5,196,1801.88112593,0,2000.0,-1,1801.88112593,0.0,1,0.0,2,11895.079967990301,SAT,,1801.929,
10,5,61,1805.70827413,0,1362.7422587837757,-1,1805.70827413,0.0,1,0.0,2,13700.788242120301,SAT,,1805.855,
11,1,223,186.975517035,0,2000.0,-1,186.975517035,0.0,1,0.0,3,13887.763759155301,SAT,,187.08,
12,6,196,1802.16060495,0,2000.0,-1,1802.16060495,0.0,1,0.0,3,15689.924364105302,SAT,,1802.213,
13,6,223,296.11313796,0,286.8306511904776,-1,296.11313796,0.0,1,0.0,3,15986.037502065301,SAT,,296.142,
14,1,123,12.7276799679,0,2000.0,-1,12.7276799679,0.0,2,0.0,3,15998.765182033201,UNSAT,,12.758,
15,7,180,4.20531201363,0,659.6811128671944,-1,4.20531201363,0.0,2,0.0,3,16002.970494046831,UNSAT,,4.25,
16,7,196,1802.08626914,0,2000.0,-1,1802.08626914,0.0,1,0.0,3,17805.056763186833,SAT,,1802.15,
17,7,61,477.419103146,0,1357.0086672793807,-1,477.419103146,0.0,1,0.0,3,18282.475866332832,SAT,,477.455,
18,7,246,662.577931166,0,2000.0,-1,662.577931166,0.0,1,0.0,3,18945.053797498833,SAT,,662.635,
19,7,223,195.616547108,0,2000.0,-1,195.616547108,0.0,1,0.0,3,19140.67034460683,SAT,,195.686,
20,7,123,1802.46361589,0,2000.0,-1,1802.46361589,0.0,2,0.0,3,20943.13396049683,UNSAT,,1802.584,
21,1,161,127.292640924,0,2000.0,-1,127.292640924,0.0,2,0.0,4,21070.42660142083,UNSAT,,127.368,
22,8,161,224.916620016,0,166.48303418268563,-1,224.916620016,0.0,2,0.0,4,21295.34322143683,UNSAT,,224.954,
23,1,38,94.9953107834,0,2000.0,-1,94.9953107834,0.0,1,0.0,4,21390.33853222023,SAT,,95.033,
24,9,38,93.8380651474,0,124.49650521238448,-1,93.8380651474,0.0,1,0.0,4,21484.17659736763,SAT,,93.898,
25,9,61,455.252645969,0,744.8811658549786,-1,455.252645969,0.0,1,0.0,4,21939.42924333663,SAT,,455.287,
26,9,214,2000.0,0,153.05272544582488,-1,1531.46555,0.0,-1,1.0E9,4,23470.894793336633,CRASHED,Run Exceeded Captime -- Treating as CRASHED;Killed Manually,1612.069,
