Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,252,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,0,90000.0,CRASHED,,124.219,
2,1,224,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,180000.0,CRASHED,,290.032,
3,2,224,900.0,0,900.0,-1,90000.0,0.0,0,0.0,1,270000.0,TIMEOUT,,1883.489,
4,2,252,75.568461895,0,900.0,-1,75.568461895,0.0,1,0.0,1,270075.568461895,SAT,,75.604,
5,2,181,900.0,0,900.0,-1,90000.0,0.0,0,0.0,1,360075.568461895,TIMEOUT,,1883.035,
6,3,181,249.131617069,0,900.0,-1,249.131617069,0.0,1,0.0,1,360324.700078964,SAT,,249.171,
7,3,252,204.957614899,0,900.0,-1,204.957614899,0.0,1,0.0,1,360529.657693863,SAT,,204.98,
8,3,224,900.0,0,900.0,-1,90000.0,0.0,0,0.0,1,450529.657693863,TIMEOUT,,1883.545,
