1,2.0,1.0,0.0305328369140625,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2,2.0,1.0,0.1970672607421875,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
3,2.0,1.0,0.8368377685546875,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0
4,2.0,1.0,0.7873992919921875,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0
5,2.0,1.0,0.5215911865234375,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
6,1.0,1.0,0.0305328369140625,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
7,2.0,1.0,0.7355804443359375,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
8,1.0,1.0,0.7835540771484375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
9,2.0,2.0,0.8672637939453125,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
10,2.0,1.0,0.7873992919921875,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0
11,1.0,1.0,0.7002716064453125,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0
12,2.0,2.0,0.6998443603515625,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
13,1.0,2.0,0.5689544677734375,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
14,2.0,2.0,0.1970672607421875,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0
15,2.0,1.0,0.9198150634765625,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
16,2.0,1.0,0.8455963134765625,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
17,1.0,2.0,0.7769622802734375,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
18,1.0,1.0,0.1970672607421875,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
19,2.0,1.0,0.2977142333984375,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
20,2.0,1.0,0.2977142333984375,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
21,2.0,1.0,0.6495208740234375,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0
22,2.0,2.0,0.9155120849609375,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
23,2.0,1.0,0.1177215576171875,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
24,1.0,1.0,0.3982391357421875,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
