1,2.0,1.0,0.0305328369140625,1.0,1.0,1.0,2.0,2.0,1.0
2,2.0,1.0,0.2134552001953125,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,2.0,0.0364532470703125,2.0,2.0,1.0,1.0,2.0,1.0
4,2.0,1.0,0.4192047119140625,1.0,1.0,2.0,2.0,2.0,1.0
5,2.0,1.0,0.7649688720703125,2.0,1.0,2.0,1.0,1.0,1.0
6,2.0,2.0,0.0118560791015625,1.0,1.0,2.0,2.0,2.0,1.0
7,1.0,2.0,0.2310943603515625,2.0,2.0,1.0,2.0,2.0,1.0
8,2.0,1.0,0.6243438720703125,2.0,1.0,2.0,1.0,2.0,1.0
9,2.0,1.0,0.4722137451171875,1.0,1.0,2.0,2.0,1.0,1.0
10,2.0,1.0,0.7866363525390625,2.0,1.0,2.0,1.0,2.0,1.0
11,2.0,2.0,0.6501312255859375,2.0,1.0,2.0,2.0,1.0,1.0
12,2.0,1.0,0.7163238525390625,1.0,2.0,1.0,1.0,2.0,1.0
13,2.0,1.0,0.6803741455078125,1.0,2.0,2.0,2.0,1.0,1.0
14,2.0,2.0,0.2341766357421875,2.0,2.0,1.0,3.0,2.0,1.0
15,2.0,2.0,0.3421783447265625,2.0,2.0,1.0,3.0,1.0,1.0
16,2.0,1.0,0.5340728759765625,2.0,2.0,2.0,2.0,2.0,1.0
17,2.0,2.0,0.5269317626953125,1.0,2.0,1.0,3.0,1.0,1.0
18,2.0,1.0,0.3200836181640625,2.0,2.0,2.0,2.0,2.0,1.0
19,2.0,1.0,0.0330657958984375,1.0,1.0,1.0,1.0,2.0,1.0
20,1.0,1.0,0.9738311767578125,2.0,1.0,2.0,1.0,2.0,1.0
21,2.0,2.0,0.3901824951171875,2.0,1.0,1.0,2.0,1.0,1.0
22,2.0,1.0,0.6026153564453125,2.0,1.0,2.0,1.0,2.0,1.0
23,2.0,2.0,0.3033905029296875,1.0,1.0,1.0,2.0,2.0,1.0
24,1.0,1.0,0.5681304931640625,2.0,1.0,1.0,3.0,2.0,1.0
25,2.0,1.0,0.7569122314453125,2.0,1.0,2.0,3.0,1.0,1.0
26,2.0,2.0,0.3883514404296875,2.0,1.0,2.0,1.0,2.0,1.0
27,2.0,2.0,0.7643890380859375,2.0,2.0,2.0,1.0,1.0,1.0
28,1.0,2.0,0.1930389404296875,2.0,1.0,2.0,1.0,2.0,1.0
29,1.0,2.0,0.1345977783203125,1.0,2.0,1.0,1.0,1.0,1.0
