Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,2230,2541.69265389,0,2000.0,-1,2541.69265389,0.0,1,0.0,0,2541.69265389,SAT,,2542.048,
2,1,347,9.53266501427,0,2000.0,-1,9.53266501427,0.0,1,0.0,1,2551.2253189042704,SAT,,9.639,
3,2,347,12.0295228958,0,13.395064685839415,-1,12.0295228958,0.0,1,0.0,1,2563.25484180007,SAT,,12.081,
4,1,1751,623.196503878,0,2000.0,-1,623.196503878,0.0,1,0.0,1,3186.45134567807,SAT,,623.404,
5,3,347,2000.0,0,13.395064685839415,-1,134.8563,0.0,-1,1.0E9,1,3321.30764567807,CRASHED,Run Exceeded Captime -- Treating as CRASHED;Killed Manually,141.954,
6,1,2083,445.240361929,0,2000.0,-1,445.240361929,0.0,1,0.0,2,3766.54800760707,SAT,,445.3,
7,4,1751,1860.09395981,0,811.1580556150258,-1,1860.09395981,0.0,1,0.0,2,5626.64196741707,SAT,,1860.166,
8,1,912,5.31775212288,0,2000.0,-1,5.31775212288,0.0,1,0.0,2,5631.95971953995,SAT,,5.35,
9,5,2230,3704.42463398,0,2000.0,-1,3704.42463398,0.0,1,0.0,2,9336.38435351995,SAT,,3704.469,
10,1,2114,447.808790922,0,2000.0,-1,447.808790922,0.0,2,0.0,3,9784.19314444195,UNSAT,,447.865,
11,6,2114,743.408874989,0,583.1540285501361,-1,743.408874989,0.0,2,0.0,3,10527.60201943095,UNSAT,,743.489,
12,1,464,11.2907311916,0,2000.0,-1,11.2907311916,0.0,1,0.0,3,10538.89275062255,SAT,,11.319,
13,7,2230,3222.14725304,0,2000.0,-1,3222.14725304,0.0,1,0.0,3,13761.04000366255,SAT,,3222.185,
14,1,944,16.0010478497,0,2000.0,-1,16.0010478497,0.0,1,0.0,4,13777.041051512251,SAT,,16.083,
15,6,912,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,13777.041051512251,TIMEOUT,Processed by ca.ubc.cs.beta.aeatk.targetalgorithmevaluator.decorators.helpers.CompleteZeroSecondCutoffRunsTargetAlgorithmEvaluatorDecorator,0.0,
16,1,2719,683.241723061,0,2000.0,-1,683.241723061,0.0,2,0.0,4,14460.282774573252,UNSAT,,683.297,
17,8,2719,1813.10308099,0,889.2168403494835,-1,1813.10308099,0.0,2,0.0,4,16273.385855563252,UNSAT,,1813.165,
