1,2.0,1.0,0.0305328369140625,1.0,1.0,1.0,2.0,2.0,1.0
2,2.0,1.0,0.0085906982421875,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,2.0,0.2691802978515625,1.0,2.0,2.0,2.0,2.0,1.0
4,2.0,1.0,0.7481536865234375,1.0,1.0,2.0,2.0,2.0,1.0
5,2.0,2.0,0.2196807861328125,2.0,1.0,2.0,1.0,1.0,1.0
6,2.0,2.0,0.5131988525390625,2.0,2.0,1.0,1.0,2.0,1.0
7,1.0,1.0,0.8056182861328125,1.0,2.0,1.0,2.0,2.0,1.0
8,2.0,1.0,0.3983917236328125,1.0,2.0,2.0,2.0,2.0,1.0
9,1.0,1.0,0.2510528564453125,2.0,1.0,1.0,3.0,2.0,1.0
10,2.0,2.0,0.1921539306640625,2.0,2.0,1.0,3.0,2.0,1.0
11,2.0,2.0,0.3556365966796875,1.0,1.0,1.0,2.0,2.0,1.0
