1,2.0,1.0,0.0305328369140625,1.0,1.0,1.0,2.0,2.0,1.0
2,2.0,1.0,0.0292205810546875,1.0,1.0,1.0,1.0,1.0,1.0
3,2.0,1.0,0.6297149658203125,1.0,2.0,1.0,3.0,2.0,1.0
4,2.0,1.0,0.7689056396484375,1.0,1.0,2.0,3.0,1.0,1.0
5,2.0,1.0,0.9624786376953125,1.0,1.0,1.0,2.0,2.0,1.0
6,2.0,1.0,0.0198822021484375,2.0,1.0,2.0,1.0,2.0,1.0
7,2.0,1.0,0.1758270263671875,1.0,1.0,1.0,3.0,1.0,1.0
8,2.0,2.0,0.8096771240234375,2.0,2.0,1.0,1.0,2.0,1.0
9,1.0,1.0,0.6847076416015625,1.0,1.0,1.0,1.0,2.0,1.0
10,2.0,1.0,0.4478607177734375,1.0,2.0,2.0,1.0,2.0,1.0
11,2.0,2.0,0.6077117919921875,2.0,2.0,2.0,1.0,1.0,1.0
12,1.0,1.0,0.5266265869140625,2.0,1.0,2.0,1.0,2.0,1.0
13,2.0,1.0,0.5557403564453125,1.0,1.0,2.0,2.0,1.0,1.0
14,2.0,2.0,0.0875396728515625,2.0,1.0,2.0,2.0,2.0,1.0
15,2.0,2.0,0.1436309814453125,2.0,2.0,2.0,2.0,1.0,1.0
