Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,284,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,0,90000.0,CRASHED,,5.495,
2,1,266,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,180000.0,CRASHED,,142.658,
3,2,266,96.3665881157,0,900.0,-1,96.3665881157,0.0,1,0.0,1,180096.3665881157,SAT,,96.418,
4,2,284,9000.0,0,900.0,-1,9000.0,0.0,2,0.0,1,189096.3665881157,UNSAT,,882.018,
5,1,350,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,279096.3665881157,CRASHED,,7.393,
6,3,284,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,369096.3665881157,CRASHED,,7.389,
7,3,266,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,459096.3665881157,CRASHED,,27.973,
8,3,350,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,549096.3665881157,CRASHED,,12.038,
9,1,36,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,2,639096.3665881157,CRASHED,,11.869,
10,4,284,900.0,0,900.0,-1,90000.0,0.0,0,0.0,2,729096.3665881157,TIMEOUT,,1882.125,
11,4,266,88.4403500557,0,900.0,-1,88.4403500557,0.0,1,0.0,2,729184.8069381714,SAT,,88.478,
12,4,36,25.2688941956,0,900.0,-1,25.2688941956,0.0,1,0.0,2,729210.075832367,SAT,,25.294,
13,4,350,5.52037811279,0,900.0,-1,5.52037811279,0.0,1,0.0,2,729215.5962104797,SAT,,5.559,
14,4,1,22.4726679325,0,900.0,-1,22.4726679325,0.0,1,0.0,2,729238.0688784122,SAT,,22.509,
15,5,1,23.3352940083,0,30.21706916240156,-1,23.3352940083,0.0,1,0.0,2,729261.4041724205,SAT,,23.379,
16,4,134,53.307295084,0,900.0,-1,53.307295084,0.0,1,0.0,3,729314.7114675045,SAT,,53.34,
17,6,266,86.5649340153,0,115.97505552542509,-1,86.5649340153,0.0,1,0.0,3,729401.2764015198,SAT,,86.601,
18,6,350,5.79818201065,0,43.469295611950756,-1,5.79818201065,0.0,1,0.0,3,729407.0745835304,SAT,,5.831,
19,6,36,25.6133518219,0,35.93165854771733,-1,25.6133518219,0.0,1,0.0,3,729432.6879353523,SAT,,25.659,
20,6,1,17.5656108856,0,900.0,-1,17.5656108856,0.0,1,0.0,3,729450.253546238,SAT,,17.596,
