Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,642,159.625063181,0,2000.0,-1,159.625063181,0.0,1,0.0,0,159.625063181,SAT,,159.681,
2,1,671,93.9493420124,0,2000.0,-1,93.9493420124,0.0,1,0.0,1,253.5744051934,SAT,,93.994,
3,2,642,4.39890885353,0,208.51518305798174,-1,4.39890885353,0.0,1,0.0,1,257.97331404693,SAT,,4.425,
4,2,671,3.20127701759,0,324.9320459443808,-1,3.20127701759,0.0,1,0.0,1,261.17459106452,SAT,,3.242,
5,2,964,10.5193891525,0,2000.0,-1,10.5193891525,0.0,1,0.0,1,271.69398021702,SAT,,10.572,
6,3,671,3.25581407547,0,5.164260406392812,-1,3.25581407547,0.0,1,0.0,1,274.94979429249,SAT,,3.282,
